
#OTU ID	EuWi1.RNA	EuWi2.DNA	EuWi3.DNA	EuWi5.DNA	EuWi4.DNA	EuWi3.RNA	EuWi5.RNA	EuWi4.RNA	EuWi2.RNA	EuWi1.DNA
dff54c58510257be83ee171928d9b7ba	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e6c83e39ad6dbbe65fb8e4781ca6b68f	10.0	12.0	0.0	9.0	0.0	12.0	0.0	0.0	0.0	4.0
046361d7e868fdab59ae8cc0e43e7437	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bc9db2729d906f2c579e84d5397de33f	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99c55d0121619fa6cfd540d6303d2d13	10.0	0.0	0.0	10.0	0.0	25.0	0.0	0.0	0.0	0.0
de3585c94de5aafc6479f9e9d91e6b25	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7451761a1dc5730485e11a85c00b1f64	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eef9bde339b35efa34717e11fa8513fd	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f746f3ff60a289cedc59be2b27f9b5dc	10.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
0208c14dec9a0364050c2b870141e9b5	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3969dab230a19f4312d339c419cd02ab	9.0	29.0	5.0	53.0	18.0	0.0	27.0	18.0	15.0	36.0
3e0271de6dbb7c81338e8d6dc10fff50	9.0	4.0	6.0	28.0	0.0	7.0	4.0	22.0	0.0	4.0
b8506fff1dafa742da17dae1f8ece959	9.0	19.0	43.0	5.0	0.0	0.0	0.0	0.0	4.0	3.0
6bf67a5bc5894c365ba7257cbb12451b	9.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
d42ce20404404f1cf0065fb78bcac128	9.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
c67b7abe00a3970bf1ac511e0f492f7c	9.0	0.0	0.0	3.0	0.0	28.0	0.0	36.0	0.0	0.0
c70c80ded5011e77fad8d397ea898136	9.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0
1a3e30e3faf04b886b5ec9e48d2c0e40	9.0	1.0	25.0	3.0	30.0	3.0	11.0	13.0	0.0	2.0
58a9d186c17c42590741ad8a59730898	9.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
b1ba53741186e170f4b8f592d8c27761	9.0	21.0	0.0	5.0	6.0	0.0	3.0	0.0	0.0	25.0
0e40a32103afad27d9711630e78465e1	9.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
6e4790298a2c9870da58d8966866d1d5	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
5c06fdca049f6a1ed51e0179d5e7feb9	9.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
4dd2979cd5d81feaad7a0199145dbb4d	9.0	23.0	2.0	2.0	0.0	0.0	18.0	13.0	7.0	0.0
e9d275660d23038f8c24fba0ec72faeb	9.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	6.0
28934c91e076951eabd617575bc2fb86	9.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
60b282c2300dacaeec22b3f9669e1e53	9.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
f342fd9a18b74e550a73dd665afac34e	9.0	4.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
8421c46e8562cf8100972edbb098ba56	8.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0
1539e1af719c42ece4c53c4048fb42a1	8.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
c4f1e83f4b32ac464860f04187226c8e	8.0	28.0	19.0	8.0	28.0	7.0	6.0	16.0	39.0	0.0
b0bc8a4e6577b40ff525927f32a91303	8.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0
9bc9cb7be322575eace50ee97b0a57ea	8.0	0.0	6.0	12.0	0.0	8.0	0.0	0.0	0.0	0.0
e62b5eb2018d17806692b7aa770c31e8	8.0	49.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
a7f78aff519e26320b1810c5f7b2edf3	8.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
b0e46aba5ef7970b501eae502a5ee799	8.0	8.0	0.0	5.0	0.0	3.0	9.0	0.0	0.0	0.0
0cc38543ed3387d3c9735d6e53129ab5	8.0	14.0	0.0	4.0	5.0	2.0	3.0	0.0	0.0	0.0
d631ffa2053f1d5af89f962c8228ed4e	8.0	10.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
91182c7e1812dcfc473715808cc7d5a0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
766eb66255797e09a5dbaccd63f26a51	8.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0
630afd8b62db24d65410329610383a4f	8.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cef7738ca8e3b0d2210e2625281b899c	8.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
c5b157fc671b750f37050033c937561e	8.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f44d69ce2e70a7a8d845e573d75eda41	7.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
5f4b3745290e79faaedfe7a6c184ae43	7.0	8.0	0.0	0.0	0.0	17.0	0.0	3.0	0.0	0.0
1cc6e70ce40fa5239af81617c7a9b08e	7.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
4dd58f58247bf90bf387b4691730e0d6	7.0	89.0	2.0	20.0	0.0	25.0	17.0	2.0	25.0	0.0
9079bfebcce01d4b5c758067b1208c31	7.0	36.0	0.0	0.0	0.0	13.0	0.0	24.0	0.0	8.0
4f8917ac9c9eaabbf2e8d7423c509451	7.0	15.0	17.0	24.0	0.0	0.0	0.0	0.0	2.0	2.0
1fd6dbb7528b7e704f9c4cf65d08fd69	7.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0
bfad6e2bb7518f82105a0f7057f21316	7.0	1.0	0.0	40.0	0.0	11.0	0.0	17.0	13.0	0.0
40cebed2a2a6465700df2d1713a40126	7.0	0.0	0.0	0.0	172.0	0.0	44.0	27.0	0.0	95.0
c04fe5f95ea049f8187ebcf0744ff66e	7.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0
f0faa041855db047dc584d4ece991559	7.0	10.0	0.0	12.0	0.0	0.0	9.0	0.0	0.0	0.0
92952cd3eb138c187466a64433c2c9b6	7.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
2f5d96d516245f6077686ece7b969b50	7.0	0.0	0.0	27.0	0.0	19.0	0.0	40.0	0.0	0.0
86b1d3f4b712d079124d3820711dd2de	7.0	11.0	0.0	7.0	0.0	10.0	18.0	0.0	0.0	38.0
ba9dc18c14a1b693954ce728141760cf	7.0	0.0	6.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
2a424d7dd3d36a5aca3e3bc6ecf7a8b9	7.0	3.0	0.0	5.0	0.0	0.0	0.0	58.0	24.0	0.0
f921ae9988a5b318e6c2c2df042052f6	7.0	0.0	0.0	4.0	0.0	0.0	0.0	8.0	0.0	0.0
4279728041939d821bcc3c6332357ca2	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0
457163681189d6553b0a29a62f3650d1	6.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0
5ec803f68f3c48cd9ce6436ccbd5b1e3	6.0	0.0	6.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
c7f8cffb0e28d1fc39235ec4cc5def60	6.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0
738bd0b0565a27a7cb49fa44cc779dce	6.0	0.0	21.0	14.0	0.0	5.0	10.0	24.0	0.0	16.0
34a6b3773dca200cebf766aa5485268d	6.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0
c0dc6f2a24fb8e922a80a5f9937ee0df	6.0	0.0	0.0	0.0	0.0	4.0	0.0	12.0	0.0	0.0
76492aa19738df5046505f513e4f6ff1	6.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
b6944621720a61f8864c61ae0cb47391	6.0	114.0	21.0	65.0	833.0	12.0	28.0	159.0	200.0	19.0
282b404f5dd7e192f9aad074a9fb6a9a	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
40390734835a19a8e5a5008cad92fddb	6.0	0.0	1.0	3.0	0.0	4.0	0.0	2.0	0.0	0.0
9e9194a74adf0a498de94acae778797b	6.0	13.0	36.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
f8c1b8f1b09290b069222b1d20be4bf6	6.0	12.0	11.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
6dec32786a0f7de9d792fe394b2c6ab7	6.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
c467f5f9f44cea9230a51c4f8d8e30ef	6.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e17bcae79d03e12310ead2fcf4acb03f	6.0	0.0	0.0	25.0	0.0	34.0	0.0	0.0	0.0	1.0
1aae52138b06ea59d55fea3643da9a79	6.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
fbcf454db1cfe9e8554d3b35c50b8178	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e4211a5240a856e440fb244b08c5e437	6.0	46.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d68bb7b59e85dbcc7b39f25ef46dc038	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
81e0bcc40160d583b0c87874b6a58f60	6.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0
44a889feef907ffb122804a6177a02a0	6.0	15.0	51.0	0.0	69.0	5.0	186.0	0.0	40.0	12.0
c3eec19fba3b4bb0c0c1553b3e6ba5ae	6.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
68c05655a58355526692d3a1f0968aff	6.0	7.0	6.0	0.0	22.0	9.0	17.0	9.0	8.0	3.0
be7ff11cb7b6e2c93019033cd81433b8	6.0	20.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
0272ffe3590414397076d2cefc339a70	6.0	0.0	0.0	15.0	0.0	0.0	0.0	2.0	0.0	0.0
f2b63a1cca48b0cb5f1f9b2bf54e8361	6.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cb984b15a8c6f6d5b9d195fc64629f1c	5.0	13.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bc1bbcb89a4b9bfef4806e6bfeedfc12	5.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54e0f8b92cee0c80f688384c5682694d	5.0	0.0	0.0	24.0	0.0	15.0	0.0	0.0	0.0	0.0
cdb4f0244622c4f2e0547c7e734989e5	5.0	5.0	7.0	30.0	26.0	2.0	0.0	30.0	14.0	0.0
e6d7684f1f62effb58f6ea6b9e935a29	5.0	7.0	0.0	9.0	20.0	5.0	10.0	0.0	0.0	3.0
0d8c19162249fb15845eed66fc532ad4	5.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
5c03e82f6ca6ba8e804efb3fd8866626	5.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	7.0
1374c09c8f35583a3f3c813b0a99d96f	5.0	0.0	0.0	0.0	10.0	0.0	3.0	0.0	46.0	0.0
0e0030705bf60a8db8db0f8fdec4395a	5.0	9.0	17.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
222e23c68c22ae7783a746e903d35081	5.0	0.0	0.0	7.0	0.0	55.0	0.0	5.0	0.0	0.0
0717aa5365cb39d61ca29a61b01bc59f	5.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0
0b15ba4b62865e812512aec58233cca8	5.0	22.0	3.0	27.0	0.0	25.0	7.0	24.0	0.0	0.0
cb90b2fbb1f00728d024edbe467b1919	5.0	12.0	12.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0
929ac050545f2cf4a6a06985776ee36c	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
8276229fa877b398c9742c3a16d3cc6e	5.0	0.0	0.0	6.0	0.0	3.0	0.0	2.0	2.0	0.0
491f4dba047cd5d424f1a7cab1a539fc	5.0	0.0	0.0	12.0	0.0	3.0	0.0	14.0	0.0	0.0
5c5256c80c8c36bcf29ef1bfa283b7cc	5.0	19.0	0.0	9.0	0.0	16.0	0.0	39.0	0.0	0.0
1d5fe7763eaf054399fe01551a808c96	5.0	6.0	0.0	0.0	10.0	2.0	17.0	0.0	0.0	0.0
9560727f5ba05440f23a8270d65628d8	5.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
0b60df729cf6cde7ed63d39baed4a57e	5.0	0.0	27.0	2.0	0.0	37.0	12.0	9.0	0.0	0.0
911a657822d6f267476b8490058e9f98	5.0	6.0	5.0	2.0	0.0	23.0	4.0	0.0	0.0	0.0
1235f6d3ff50a9a31a2f5b15f6d6f3ea	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
09d52beb76e7c5d3bb6c20fb543562de	5.0	0.0	14.0	16.0	30.0	20.0	18.0	0.0	0.0	0.0
8fc044306c381ac37b8f169f1902afe0	5.0	1.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0	7.0
0f79b6d99abb02b14281fa343cdeacf9	5.0	0.0	0.0	4.0	0.0	45.0	0.0	0.0	0.0	0.0
14c577511e464d340fce247438b84bd3	5.0	9.0	20.0	29.0	9.0	3.0	43.0	22.0	0.0	129.0
91bba8d9d6d733f12c6c045834f89726	5.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
a0b5718430e04c2d8eefd324f9da4c0a	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
a19027ee18d871daf5124d3da6ba4b15	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d3c7cfdc8be3837e5fafa8d35490d9d	4.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
15e687c6e5701e1b3b10fc0223d96c59	4.0	0.0	0.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0
4c8418be64b1d39547f5c05d1f4f949d	4.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
7f645dcad4a16d6690813020c41b6a0d	4.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e98d1e37c4fba49140b1c4292c032b8a	4.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	0.0	0.0
17156f48f7cc9d7d36db2822300510ec	4.0	32.0	66.0	20.0	102.0	15.0	21.0	0.0	85.0	0.0
393073344f61d13a5d914f733d9bfadc	4.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
0b64e45bcf7bb11bab0176b460117b96	4.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6cae23b3a13d582c8c31e06cfe3342b7	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	3.0
8317ce9878d9aaf83342e8a3acca3dbe	4.0	45.0	12.0	27.0	391.0	26.0	10.0	41.0	7.0	2.0
f78c2a4fb584f61fc0fbd75c2cc22a99	4.0	0.0	18.0	12.0	97.0	3.0	7.0	0.0	0.0	0.0
4561555de951444c25dda4400a594bd0	4.0	0.0	1.0	0.0	25.0	0.0	22.0	0.0	0.0	2.0
1519eae2900c96b2f7a287791e53d925	4.0	0.0	0.0	19.0	0.0	16.0	0.0	0.0	0.0	0.0
f6722ac3c50b63fdd08ac21c00f77fd6	4.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
1e6d710f2bed3a12bbdf5b7e1277644b	4.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0
bb4f64d188e5ca4b1fae6972b9f37090	4.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
d8561645bbef30d3eb3964bd9820a6bc	4.0	0.0	22.0	12.0	0.0	0.0	0.0	0.0	4.0	0.0
1cc843489b56cc79ade230512f8d8bba	4.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14d168c89e381de6fc3091837a557e48	4.0	65.0	16.0	5.0	42.0	0.0	20.0	0.0	0.0	9.0
00165fe9765ac66b1a83d1fb0bfc01b9	4.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
94f0270bf61e49c97e7fb34688750dce	4.0	21.0	20.0	24.0	8.0	6.0	4.0	0.0	0.0	0.0
8aa289e83a1b5c77cedd6270734ef71b	4.0	0.0	0.0	12.0	0.0	17.0	0.0	0.0	0.0	0.0
e34bc275b92e909388165fa36a5ca256	4.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0
cb2fe0146e2fbcb101050edb996a0ee2	4.0	0.0	0.0	13.0	0.0	2.0	4.0	27.0	10.0	4.0
bd521c0d060f0f3eba93af04a29728d3	4.0	0.0	4.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0
1627b9619442a67c97e0e2633bb4b123	3.0	0.0	0.0	6.0	0.0	11.0	0.0	4.0	0.0	0.0
30efe0fcbb62e2a38e760cba2ed9bae4	3.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
9cffad9b4a79a31c184af23e41f809f7	3.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
b690a9a636bdb8e4326b8119eab0268e	3.0	0.0	0.0	0.0	0.0	9.0	0.0	9.0	0.0	0.0
50f875b24875b51c1ec228bf6ee9b6bd	3.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0
b7294b3f88b3a664f61a9b335a93f2a0	3.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0f672eb59856aa7cef2a6c8d8cc35604	3.0	0.0	6.0	0.0	0.0	0.0	50.0	13.0	0.0	0.0
fad35418a8973dabe7c417c367ee9119	3.0	6.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0
5925c694adb8a3ce4bae407991fe7fa0	3.0	0.0	0.0	4.0	0.0	12.0	0.0	0.0	0.0	0.0
c2253024f6b63d107078fd1c7ef2a39f	3.0	27.0	1.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0
a739ac0e84417f33570bcd40dfa14879	3.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
aced5fa1caf813d1e20cc392de1a0d2c	3.0	0.0	30.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
05793f77742d2a8a2d89e01bd2abdcea	3.0	25.0	27.0	7.0	0.0	0.0	0.0	0.0	4.0	0.0
38014b7a53228d01f3ce6139c65f769b	3.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
017614486487f141b90bc75e7608eaf1	3.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
94a8c1662ec37f632b5c7e5079ff9b5d	3.0	0.0	0.0	5.0	0.0	9.0	0.0	0.0	0.0	0.0
9f8a07da336bfe0f7731adac641f4463	3.0	14.0	8.0	43.0	14.0	0.0	35.0	0.0	0.0	11.0
2cd0a926b56f6748dd4510ef27ba3bda	3.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	0.0	0.0
916708fad8cafc05a59f1efa9d5e91ac	3.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9a354dfbacee43ba1e9027566d97ae85	3.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0
043ecfeb8c45e40003ca947f9153d073	3.0	18.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
84a1f58c9d37adc584dd999d79869b31	3.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
c5ae745983cf47947d06d0bb3d703946	3.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
f1423483afa3f0697461a0871d1f2bbf	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
e72b0513e26a426e82dbb7e2bd0e83c1	3.0	17.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b51121eb75b8ff2886a13d529e645153	3.0	0.0	20.0	0.0	0.0	10.0	14.0	16.0	0.0	0.0
9d336d8af7a57b531e517959689d2fa1	3.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
a2605b70c08b558208a91a19bd8561ae	3.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
965b8675b001cd617da428dc24ef18ad	3.0	0.0	16.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
51cf62d6172fc615b32d743b74274a61	2.0	32.0	58.0	42.0	11.0	5.0	32.0	3.0	12.0	43.0
66fa3dca35522bdea4c40ca67288d224	2.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
f2aefb643208b88ff9af43b4b6862e0a	2.0	0.0	0.0	0.0	0.0	0.0	3.0	10.0	0.0	10.0
1b3048b55c852761964bbf294822fbac	2.0	207.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f99a6900e78b79692bd6ccf5f4e26384	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0
938f0411c959d83242d49d5fbfaedd90	2.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fc05cd013e9c95cc81045983818bdc16	2.0	0.0	0.0	4.0	0.0	43.0	3.0	7.0	14.0	2.0
428c079c0e5be2433997d11c0389a9a6	2.0	0.0	0.0	26.0	0.0	3.0	0.0	0.0	0.0	0.0
40f9bb456c5af0aa18778cb45a5484c7	2.0	0.0	0.0	0.0	0.0	7.0	0.0	43.0	0.0	0.0
076147d6a99adaac993b6d139a346af0	2.0	85.0	15.0	0.0	0.0	0.0	2.0	0.0	0.0	10.0
0410b8e707fe172cda4f1e58d0b5b3d0	2.0	40.0	9.0	2.0	30.0	0.0	12.0	0.0	0.0	18.0
6dc58dff959fec06445c240c2e35df0a	2.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0
e6c2edb458682124640aec65f8ce3963	2.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0
073232a92ac37d350a2ab5d9d52f824e	2.0	0.0	0.0	0.0	0.0	1.0	0.0	46.0	0.0	0.0
85587cd1f5f1ff22a1bc0af00a38037c	2.0	0.0	0.0	2.0	0.0	12.0	0.0	0.0	0.0	0.0
ebba2ec3b3037277cf058e7a8e2d3d27	2.0	0.0	0.0	14.0	0.0	25.0	0.0	0.0	0.0	0.0
270112eeedefd838b1492db2d11b96cd	2.0	0.0	0.0	0.0	5.0	9.0	0.0	2.0	9.0	3.0
6a21edf7458b4bfdb4fcfba5cceffc23	2.0	39.0	13.0	41.0	0.0	0.0	0.0	0.0	0.0	2.0
7a8e399f0b66a57e62d603800247cfa7	2.0	8.0	2.0	2.0	0.0	0.0	5.0	0.0	4.0	10.0
1aefc7526c2adc094afb1c16e4e8ec25	2.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0586048bcfa9ea079451ba7f55578b42	2.0	0.0	0.0	10.0	0.0	19.0	0.0	0.0	0.0	0.0
581bdd0adf023b08970283a7b3f85d71	2.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
2698bd8f7f140bda1328b0b54bcc463a	2.0	4.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
621fe5c7b787f541eff0753f3b0b0e2b	2.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0
483fe22ccda1e53ea3ddd8efd4ff3e65	2.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65b90c390fb4d722f861da377eb1f597	2.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	2.0
6dd46a4fd83328a2048b80a831c4698c	2.0	0.0	0.0	11.0	0.0	4.0	0.0	0.0	0.0	0.0
392343290671840c52edc819d7c1a5c6	2.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
013534a2e203ae01ce2e1dd4e91735b5	2.0	0.0	0.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0
651ad356be26e722bd0fefd917148f79	2.0	0.0	0.0	0.0	0.0	0.0	4.0	21.0	0.0	0.0
6e2dcdb12df5157efdfe8052cc1bec2d	2.0	0.0	2.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0
290da84554132d317a1571257b7a082e	2.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0
225e5ee2ca7f0e90d4b24a5084e8b71b	2.0	0.0	14.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
c27a837c6d994aaa19d63b3ba3cf9c3d	1.0	30.0	8.0	19.0	0.0	2.0	0.0	0.0	18.0	2.0
6bc37f469ce2493b21bb308e2b02785f	1.0	15.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
cd0804fa92a90445f6b99a7da7dff849	1.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
3abb542a2f0a286642730b0838d8edfd	1.0	0.0	0.0	0.0	103.0	0.0	7.0	0.0	0.0	0.0
f673c14aacfd2860d31eb8340e268b1d	1.0	0.0	2.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0
5b3cda3022b63ae5b1e70411eeeee887	1.0	0.0	2.0	46.0	0.0	7.0	0.0	0.0	0.0	13.0
d7bdbea5b3f7f5f2b748b022efe17fec	1.0	0.0	0.0	1.0	0.0	17.0	0.0	0.0	0.0	0.0
6646cb29e62f2e877c74e2e32fc7d3e9	1.0	0.0	2.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
786f03e51099c1826ce2f2abb168dd15	1.0	0.0	18.0	17.0	0.0	5.0	0.0	0.0	10.0	0.0
60007041944b47f7b5d3f4b2eb6f8bc2	1.0	0.0	0.0	1.0	29.0	0.0	2.0	0.0	0.0	0.0
28ff86685a085b9f8451a72075185907	1.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d2d8c9e8a162cbe2ae74a6b3f95cd37e	1.0	12.0	0.0	7.0	0.0	0.0	3.0	0.0	34.0	0.0
d447ec4dcfe9b9089a7d8cf4c5e83ac4	1.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8fca85223fbb5ee1ddc26964f5023946	1.0	39.0	27.0	0.0	21.0	0.0	15.0	0.0	0.0	0.0
4fa9faf6b5022b4a2011f52701a1ffc0	1.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0
77b0efde2fad3001aadad1d9899cbed6	1.0	14.0	0.0	0.0	0.0	0.0	0.0	40.0	3.0	0.0
41cc8acc9db47cd032a082d6b245771a	1.0	25.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0
76c6a9442ca25c7eff77eea0102dca0b	1.0	0.0	0.0	26.0	0.0	12.0	0.0	2.0	0.0	0.0
b597df13951c95fe39aef7cc345efd7d	1.0	3.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
48127a74328746c3e9c1eca598184761	1.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
