capture_id	taxon_capture	sample_id_amp	sample_name_amp	total_peptides_ug	date	site	region	country	body_temp_c	substrate_temp_c	microhabitat_detailed	water_temp_c	p_h	tds_ppm	salinity_ppt	soil_moisture_m3_m3	cloud_cover_percent	dissolved_o2_percent	d1_percent_cover	vegetation_cover_percent	air_pressure_mbar	environmental_latitude	environmental_longitude	site_elevation_m
5e98ba7a-1c9e-4b83-aa4f-2760e46d2da9	colostethus_panamansis	5f74ba34-29c3-5771-a0cf-8e82e0d8eada	230722_011	3.744	2023-07-22	medina	el_cope	panama	NA	24.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	300
74d51bd5-0e48-4ccc-9128-1dbcee850ea4	rana_catesbeiana	NA	NA	NA	2024-04-13	admin_pond	pennsylvania	usa	9.6	9.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4b398821-484a-4c27-809d-11767f4f166d	lithobates_sphenocephalus	NA	NA	NA	2018-02-16	kisatchie_bayou	louisiana	usa	15.6	16.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
f63b457e-8105-46b1-a141-cccdc2f17964	lithobates_sphenocephalus	NA	NA	NA	2019-03-08	west	tennessee	usa	11	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15c33ae5-e4a3-4c5d-85c0-164fa61b9686	lithobates_sphenocephalus	NA	NA	NA	2017-05-10	horse_head_ephemeral	louisiana	usa	19.1	19.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
62d44854-d74a-4194-8c1b-e4d3e5a7c91e	colostethus_panamansis	NA	NA	NA	2014-05-31	rabbit_stream	altos_de_campana	panama	NA	NA	mossy rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	619
5db084ea-99f0-4fe6-ba60-0d97151ed672	espadarana_prosoblepon	NA	NA	NA	2016-06-25	rio_blanco	el_cope	panama	NA	NA	leaf 1.5 m high	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	685
5c4a3c09-a6f8-4624-9ac1-8c2fa24e0082	lithobates_chiricahuensis	NA	NA	NA	2019-02-15	johnson_tank	new_mexico	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
57d562cc-b47e-4c96-802a-b69c99bab3a9	desmognathus_ochrophaeus	NA	NA	NA	2024-06-17	tryon_weber	pennsylvania	usa	18.5	18.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1abd937c-0f3b-4cfa-a4f4-50691aa591ae	lithobates_sphenocephalus	NA	NA	NA	2017-07-22	horse_head_ephemeral	louisiana	usa	24.9	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
94302e84-e323-4b83-bc4e-cfbaf608c49b	lithobates_warszewitschii	NA	NA	NA	2016-07-10	altos_de_piedra	santa_fe	panama	NA	NA	leaf litter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	751
d2d0dcf5-a88f-43ae-9936-9ae29307b210	rana_clamitans	NA	NA	NA	2022-06-03	phelps_pond	pennsylvania	usa	18.7	18.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
304a5136-e2a7-413c-96f1-7fe61e5cc254	lithobates_chiricahuensis	NA	NA	NA	2019-07-31	johnson_tank	new_mexico	usa	22.5	22.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9476c8ea-9fec-4ca9-b3c9-ca567036a93e	lithobates_sphenocephalus	NA	NA	NA	2019-04-05	sink	tennessee	usa	15	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
e1725935-db20-44f6-b48a-750ba5d93ad3	craugastor_fitzingeri	NA	NA	NA	2016-06-29	las_yayas	el_cope	panama	NA	NA	leaf 1 m high	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	342
dad18d30-e3a3-4b2b-992d-8255536fca3d	rhaebo_haematiticus	NA	NA	NA	2015-06-12	mata_ahogado	el_valle	panama	25.7	26.6	rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	237
63d70f6a-762a-4066-bad6-6ad10d647bf8	rana_pipiens	NA	NA	NA	2017-07-06	cow_pit	pennsylvania	usa	21	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
41754213-7cac-4f4b-b55f-3fb611d63578	rana_catesbeiana	NA	NA	NA	2024-10-12	tuttle_pond	pennsylvania	usa	13.4	13.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7162ef4-6855-4619-8c32-acfe4d3b2ffd	acris_blanchardi	NA	NA	NA	2017-07-13	kisatchie_bayou	louisiana	usa	25.6	25.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
77ce32c2-a1ae-4af6-8fc2-3759f68f0b26	rana_pipiens	NA	NA	NA	2017-07-11	hatchery	pennsylvania	usa	22.1	22.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ac0df31d-d6c0-49f2-b08a-a4ea13577d8f	pseudacris_regilla	NA	NA	NA	2023-07-12	50356	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3169
e40ee5eb-e0cb-409c-b455-0cfbcba386f8	rana_pipiens	NA	NA	NA	2018-04-23	david's_pond	pennsylvania	usa	15.6	15.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
793d116f-9eac-4d49-ab10-a4d061578512	colostethus_panamansis	NA	NA	NA	2015-06-22	rio_marta	el_cope	panama	NA	NA	rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	398
448df1c1-e0d1-4404-9421-0dfe52c21a3e	colostethus_panamansis	NA	NA	NA	2014-12-13	medina	el_cope	panama	24.5	24.3	rock in stream	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	300
16734a9e-b25b-432c-a75d-113da859f756	lithobates_warszewitschii	NA	NA	NA	2019-12-11	sophia_stream	el_cope	panama	23.6	23.2	wet rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	347
8ff5a619-40ce-4711-af12-7738ba44a0b7	lithobates_sphenocephalus	NA	NA	NA	2017-03-23	sink	tennessee	usa	13	15.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ffaf8566-ddd6-44c0-a814-6e697f52521c	craugastor_crassidigitus	NA	NA	NA	2015-06-09	las_yayas	el_cope	panama	NA	NA	stick on side of trail	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	342
391fe8bd-bb39-41a3-a145-3a646476e8d8	lithobates_sphenocephalus	NA	NA	NA	2018-07-07	horse_head_ephemeral	louisiana	usa	24.1	24.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1c76e93f-6966-487e-819d-719e5a4958b1	rhaebo_haematiticus	NA	NA	NA	2015-06-25	rabbit_stream	altos_de_campana	panama	NA	NA	under rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	619
3116a135-910d-41b7-8268-799fcdab3cf5	rana_catesbeiana	NA	NA	NA	2022-07-19	tuttle_pond	pennsylvania	usa	23.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1b7c1658-997b-4f7f-a68b-2fe76ca9e258	silverstoneia_flotator	NA	NA	NA	2016-07-28	miguel_de_la_borda	caribbean	panama	NA	NA	leaf litter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	104
0d102fd9-1911-415d-bace-edd12011be56	lithobates_chiricahuensis	NA	NA	NA	2018-08-03	circle_7	new_mexico	usa	20.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
efe7455b-e3cc-4a88-83c6-8e9d9af9c61c	lithobates_sphenocephalus	NA	NA	NA	2017-09-26	west	tennessee	usa	21	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
63109691-7557-4970-ab40-2c8adc98f54d	rana_sierrae	NA	NA	NA	2022-08-20	70481	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2993
8bf9dfdb-e696-4115-82d6-192183e290b4	pseudacris_regilla	NA	NA	NA	2023-07-22	22015	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3390
a50fc3e8-eb2c-4080-9edf-c7bae6c8d2f2	lithobates_warszewitschii	NA	NA	NA	2024-07-24	rio_blanco	el_cope	panama	NA	21.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	685
036b2649-1c7e-4193-8758-0d98312a4f0c	rana_pipiens	NA	NA	NA	2017-06-15	hatchery	pennsylvania	usa	18	18.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23275496-7eb9-5e86-928d-e6c7daa2e2aa	rana_catesbeiana	NA	NA	NA	2024-07-02	tuttle_pond	pennsylvania	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
71606f8f-a268-40da-a759-c8be287e2eb5	leptodactylus	NA	NA	NA	2016-06-27	sophia_stream	el_cope	panama	NA	NA	puddle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	347
efdc126c-b67e-4971-8d53-cdb8911a48ae	anaxyrus_americanus	NA	NA	NA	2022-05-20	admin_pond	pennsylvania	usa	23.4	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
61bac398-3a7b-435f-944f-3ebd37fa15c3	rana_sierrae	a711001b-ccc3-5ce6-8bf1-9c42c96708ca	BII0087	125.604	2022-08-22	54188	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3395
e8e86a30-ee72-42c4-8f7e-2658b6a83cd5	lithobates_sphenocephalus	NA	NA	NA	2018-02-28	west	tennessee	usa	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3b5e6c7a-f856-4bee-a0b4-6bdbd3eed369	lithobates_sphenocephalus	NA	NA	NA	2019-07-19	sink	tennessee	usa	25	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1da0789d-521f-43ad-978c-b316485b51e8	pseudacris_regilla	NA	NA	NA	2023-08-02	73022	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2957
22b5ecba-946b-4ae8-a874-4a574be5249c	sachatamia_albomaculata	NA	NA	NA	2016-06-11	rio_maria	el_valle	panama	NA	NA	leaf 1.6 m high	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	819
ff3e00d5-1676-4d8a-8ab1-3312f604f639	lithobates_warszewitschii	07664934-e865-5739-b914-ca0f18b8999c	221118_026	3587.31	2022-11-18	sophia_stream	el_cope	panama	23.7	23.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	347
d5a508e8-a563-4661-a3a9-b73d832c6ba8	lithobates_sphenocephalus	NA	NA	NA	2018-10-05	sink	tennessee	usa	23	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dbd4047c-12a1-40f7-8076-496fe3415566	lithobates_sphenocephalus	NA	NA	NA	2017-10-09	sink	tennessee	usa	24	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
558564e0-6bda-42c1-824e-43082de5a1cf	rana_clamitans	NA	NA	NA	2024-08-12	tuttle_pond	pennsylvania	usa	16.7	16.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
f64bba5b-b24d-4d6a-b564-2bce9ae55a34	notophthalmus_viridescens	NA	NA	NA	2018-04-30	camp_ethan_allen_pond	vermont	usa	7.1	7.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33adf7c9-bb85-4075-9bd9-99a3239dba34	lithobates_chiricahuensis	NA	NA	NA	2019-04-16	johnson_tank	new_mexico	usa	15.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
a33ff0d8-189d-4686-b82c-c4d4f2299854	notophthalmus_viridescens	NA	NA	NA	2017-05-18	camp_johnson_pond_2	vermont	usa	23.2	23.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6f87040a-90e5-480a-8a06-d8a31c3fcd13	pristimantis	NA	NA	NA	2016-06-08	jordinal	el_valle	panama	NA	NA	leaf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	825
0e93c96b-79e6-4bd4-aa91-88b532af668f	rana_sierrae	887ae787-3b9a-5dd4-83e3-4e60e649b68f	SN_AMP0018	262.926	2023-09-13	50731	california	usa	15	13	water surface	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3359
46d3942b-18a1-4fe6-b287-d7505eff5c51	silverstoneia_flotator	NA	NA	NA	2015-06-29	sophia_stream	el_cope	panama	NA	NA	rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	347
ac5565b5-8ed5-45e8-bab2-8e290c0865a4	sachatamia_albomaculata	NA	NA	NA	2015-06-29	sophia_stream	el_cope	panama	NA	NA	leaf (1m)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	347
59bab6db-297c-479d-a3da-e6fb01174410	rana_pipiens	NA	NA	NA	2017-07-10	hatchery	pennsylvania	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6efbfeb3-6e5d-4cf1-a106-44056a3d22eb	colostethus_panamansis	NA	NA	NA	2016-07-04	rio_marta	el_cope	panama	NA	NA	rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	398
4b3c6147-79e2-42d4-b8b8-70713d744e57	rana_pipiens	NA	NA	NA	2018-04-14	cow_pit	pennsylvania	usa	10.9	9.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2426396d-98be-465e-b3c2-d91b18c5c8f3	notophthalmus_viridescens	NA	NA	NA	2017-04-13	camp_johnson_pond_1	vermont	usa	16	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
315bc290-4b74-4a9a-8527-19727cbfecb3	notophthalmus_viridescens	NA	NA	NA	2018-07-21	camp_ethan_allen_pond	vermont	usa	20.4	20.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d70c5d09-d6ac-4b8a-b2a1-53d4bb9667bf	colostethus_panamansis	5ea72335-72bc-52f5-a19e-a491fd96fa4b	231212_S008	167.67	2023-12-12	rabbit_stream	altos_de_campana	panama	NA	22.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	619
99202ca3-a8f6-4941-a9e5-a6f0278ca1f4	lithobates_chiricahuensis	NA	NA	NA	2019-03-20	johnson_tank	new_mexico	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2aaa06b7-331b-401a-80ea-770a28296448	smilisca_sila	NA	NA	NA	2015-12-03	rabbit_stream	altos_de_campana	panama	NA	NA	waterfall	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	619
3eccc035-17b5-47ce-a9c5-0b62b5d9a1fc	lithobates_sphenocephalus	NA	NA	NA	2017-09-25	deer	tennessee	usa	22	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7584a56b-dfb7-4775-b8a2-e53f94440bde	notophthalmus_viridescens	NA	NA	NA	2018-11-08	camp_johnson_pond_2	vermont	usa	5.4	5.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18b2de69-d629-44bd-8dcd-fa45bfe82811	rana_sierrae	NA	NA	NA	2023-08-25	70413	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3322
5677f3c3-448c-4f03-9d05-28c69365128f	rana_catesbeiana	NA	NA	NA	2022-07-18	tuttle_pond	pennsylvania	usa	21.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
f0f9827b-7be7-4adc-8f71-1daad421859c	rana_sierrae	1c8267fa-c207-5726-a086-f821074d15a9	SN_AMP0013	458.7	2023-08-10	72996	california	usa	13.5	11.2	other (describe in comments)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3176
5a4e2a05-a0b0-5c99-b7df-6c514c96ec88	rana_catesbeiana	NA	NA	NA	2024-07-02	tuttle_pond	pennsylvania	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
482446ff-f276-4d1a-9e11-ead84c42669f	rana_sierrae	NA	NA	NA	2022-08-27	10225	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3493
8c233c3d-cca2-4bc5-b44e-a577764feac0	colostethus_panamansis	NA	NA	NA	2024-12-07	rabbit_stream	altos_de_campana	panama	20.2	20.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	619
37a84cbc-925c-4ca9-9141-0e620650143e	rana_clamitans	NA	NA	NA	2022-06-27	vorisek_pond	pennsylvania	usa	17.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0118de6d-8f08-4022-aa6e-14207d5971fe	notophthalmus_viridescens	NA	NA	NA	2019-07-24	camp_ethan_allen_pond	vermont	usa	16.7	16.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8f028191-e896-4284-9b90-69d9291709e2	rana_sierrae	9a65d841-20f1-5132-9ec1-9d5e92c0390f	SN_AMP0049	523.83	2023-09-10	72808	california	usa	14	16	mud or soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3066
4d6e30d4-1aaf-4bbd-8cf3-dd4b30433c42	rana_pipiens	NA	NA	NA	2018-06-29	hatchery	pennsylvania	usa	27.5	27.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2e7a89e2-603a-4e03-8b6f-1cc794ea2bcb	lithobates_sphenocephalus	NA	NA	NA	2019-07-22	pine	tennessee	usa	23	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c8d3e316-18e0-4b45-8137-40d3405e7b2d	lithobates_sphenocephalus	NA	NA	NA	2018-07-01	horse_head_ephemeral	louisiana	usa	26.6	26.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
799616e4-bef9-4eb2-9eca-d4cdfaea294e	colostethus_panamansis	NA	NA	NA	2024-12-07	rabbit_stream	altos_de_campana	panama	NA	20.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	619
31b52341-e08f-459f-85f8-1537c5e4e230	rana_clamitans	NA	NA	NA	2024-10-12	tuttle_pond	pennsylvania	usa	13.3	13.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
92efb689-d28e-4126-8f3a-661a8971e868	atelopus_varius	NA	NA	NA	2016-01-25	sargentita	caribbean	panama	NA	NA	leaf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43
6c5bd069-c46d-41fc-b545-a061385eebde	rana_catesbeiana	NA	NA	NA	2024-05-06	rv_pond	pennsylvania	usa	16.2	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
88a5f445-bbaf-4331-9b94-9899743bd3f8	lithobates_warszewitschii	NA	NA	NA	2024-12-03	altos_de_piedra	santa_fe	panama	20.2	20.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	751
b199f054-9f92-486b-a6ca-be68cc7764b0	acris_blanchardi	NA	NA	NA	2018-02-04	solomon_lane	louisiana	usa	17	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ca6e6412-4a9d-426c-a0e7-85e8ac6056ce	smilisca_sila	NA	NA	NA	2015-12-07	rio_maria	el_valle	panama	18.8	18.3	leaf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	819
e652c686-a534-524a-8a5f-26887896918c	rana_clamitans	NA	NA	NA	2022-09-30	tuttle_pond	pennsylvania	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4ce4f126-c0d3-46c4-892d-bb584e2702bf	lithobates_sphenocephalus	NA	NA	NA	2019-05-17	horse_head_ephemeral	louisiana	usa	21.4	21.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ddef8d10-b109-4cee-bb10-8850c12fd3be	lithobates_chiricahuensis	NA	NA	NA	2018-08-01	johnson_tank	new_mexico	usa	21.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
539f09e6-266a-41aa-84bb-69638c6cd646	dendrobates_auratus	NA	NA	NA	2016-07-22	sargentita	caribbean	panama	NA	NA	leaf litter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43
44492c7a-db77-4e80-9d04-89961d6f2ddf	lithobates_sphenocephalus	NA	NA	NA	2018-02-28	west	tennessee	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3cab2e61-4c67-4cb9-9d7b-a11424ef730a	rana_sierrae	NA	NA	NA	2022-08-27	10223	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3495
8daecb39-2f3f-4939-9b4b-f45f63ff8566	rana_sierrae	NA	NA	NA	2022-08-19	70470	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2806
96fba6ff-677d-4b8c-84e7-a17763b18523	colostethus_panamansis	NA	NA	NA	2022-12-10	rabbit_stream	altos_de_campana	panama	NA	20.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	619
dc1956b2-32a8-56ff-9d77-5aedf824358a	hylodes_phyllodes	c7a226be-57a6-5a54-aa3e-925749afe9e8	BRAMPsBath074	45.636	2022-11-12	pirapitinga	santa_virginia	brazil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
91b8a342-ce9d-4972-8f31-735f5c6cc695	lithobates_sphenocephalus	NA	NA	NA	2019-11-06	horse_head_ephemeral	louisiana	usa	15.4	15.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
f45a90cd-9a94-4750-b49f-621fafa2cc20	rana_sierrae	NA	NA	NA	2024-08-21	10223	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3495
297d2431-6e07-4ed8-b169-eddfe23e2dd6	lithobates_sphenocephalus	NA	NA	NA	2017-08-07	deer	tennessee	usa	22	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1f76d3bc-8789-40e4-b935-b751945d69b3	pseudacris_crucifer	NA	NA	NA	2024-05-14	rv_pond	pennsylvania	usa	NA	17.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3277b7fc-2868-4e4c-92ce-33416987daa3	acris_blanchardi	NA	NA	NA	2017-07-21	horse_head_permanent	louisiana	usa	28.9	28.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4f159424-a70d-48cf-ac0a-558108fe5d8f	lithobates_sphenocephalus	NA	NA	NA	2017-03-06	newt	tennessee	usa	11	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
90762a24-f076-4555-8984-f7f9c66b883d	lithobates_sphenocephalus	NA	NA	NA	2018-08-03	west	tennessee	usa	23	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5f40ace6-e309-469c-b80f-1a8adda7c343	agalychnis_lemur	NA	NA	NA	2016-06-11	rio_maria	el_valle	panama	NA	NA	leaf 0.5 m high	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	819
0c7de6ef-f742-40fd-bc85-32f5a4edf7a6	lithobates_sphenocephalus	NA	NA	NA	2017-03-19	deer	tennessee	usa	12	13.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
53e98211-a5f7-43b5-987c-5b68bafa7893	rana_pipiens	NA	NA	NA	2018-08-07	hatchery	pennsylvania	usa	25.3	25.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0e3e9eef-5fb6-42d0-8a0f-378cf1bb548e	lithobates_warszewitschii	6d60eecc-d6f1-5923-b422-30f0c671a142	221118_032	641.256	2022-11-18	sophia_stream	el_cope	panama	NA	23.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	347
de790573-ce46-4156-ac97-169623e1a8eb	colostethus_panamansis	NA	NA	NA	2015-06-20	rio_marta	el_cope	panama	24.1	24	rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	398
c47a487f-dd1b-4b97-819d-bdd54e096670	rana_clamitans	NA	NA	NA	2022-06-04	phelps_pond	pennsylvania	usa	18.6	18.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
760a3a00-cd43-47c2-88c1-08ac0c6e8427	colostethus_panamansis	NA	NA	NA	2014-12-11	medina	el_cope	panama	21.5	21.8	rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	300
31027ce6-cf45-42a1-91df-ebebd2523b67	pseudacris_regilla	NA	NA	NA	2023-08-02	73022	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2957
bab9ba8a-5dac-40c3-886a-ca6d2073dd31	notophthalmus_viridescens	NA	NA	NA	2017-09-13	camp_johnson_pond_1	vermont	usa	19	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
af37633c-5f74-43a9-8f5f-2937dd9e0a38	dendrobates_auratus	NA	NA	NA	2016-07-27	miguel_de_la_borda	caribbean	panama	NA	NA	leaf litter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	104
a6610f21-1aa3-4b22-9006-c6f8dbffabf7	notophthalmus_viridescens	NA	NA	NA	2019-03-20	newt	tennessee	usa	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7979b230-f850-44d4-b306-2bbc24e5b073	colostethus_panamansis	NA	NA	NA	2015-12-16	rio_tigrero	el_cope	panama	NA	NA	rock/ll	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	467
f5231c08-9251-4f17-9aec-b2dcd50a2cc0	colostethus_panamansis	NA	NA	NA	2014-05-31	rabbit_stream	altos_de_campana	panama	NA	NA	mossy rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	619
4223d2c4-fd1b-4090-97e8-772bbb7844ab	rana_muscosa	3866b664-272d-5c02-a933-1f7c3af86cf9	SN_AMP0014	183.882	2023-09-07	50783	california	usa	15	18	mud or soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2871
